,cad_1,cad_3,cad_6,cad_12,usd_1,usd_3,usd_6,DATE,usd_12
4089,,,,,0.19125,0.3116,0.51005,2015-08-07,0.83585
4090,,,,,0.19255,0.3142,0.5197,2015-08-10,0.8467
4091,,,,,0.19345,0.31435,0.5183,2015-08-11,0.8387
4092,,,,,0.194,0.3093,0.5085,2015-08-12,0.82215
4093,,,,,0.1976,0.3205,0.5186,2015-08-13,0.8349
4094,,,,,0.1996,0.32445,0.5249,2015-08-14,0.8441
4095,,,,,0.2046,0.33285,0.5298,2015-08-17,0.8491
4096,,,,,0.20275,0.33285,0.5293,2015-08-18,0.84435
4097,,,,,0.202,0.33335,0.53405,2015-08-19,0.8496
4098,,,,,0.2004,0.3291,0.5328,2015-08-20,0.8576
4099,,,,,0.1994,0.3291,0.5298,2015-08-21,0.84785
4100,,,,,0.1994,0.3316,0.52455,2015-08-24,0.83335
4101,,,,,0.19775,0.327,0.5228,2015-08-25,0.82735
4102,,,,,0.198,0.3252,0.5285,2015-08-26,0.83105
4103,,,,,0.197,0.3244,0.535,2015-08-27,0.8418
4104,,,,,0.19855,0.329,0.53425,2015-08-28,0.8433
4105,,,,,.,.,.,2015-08-31,.
4106,,,,,0.2012,0.334,0.54275,2015-09-01,0.85555
4107,,,,,0.2028,0.3325,0.53925,2015-09-02,0.8543
4108,,,,,0.2043,0.3335,0.539,2015-09-03,0.85355
4109,,,,,0.19925,0.332,0.5375,2015-09-04,0.8503
4110,,,,,0.2027,0.333,0.54175,2015-09-07,0.86005
4111,,,,,0.203,0.332,0.538,2015-09-08,0.8568
4112,,,,,0.204,0.333,0.539,2015-09-09,0.85455
4113,,,,,0.20635,0.336,0.5405,2015-09-10,0.8548
4114,,,,,0.20655,0.3372,0.5407,2015-09-11,0.85555
4115,,,,,0.209,0.3355,0.54175,2015-09-14,0.85455
4116,,,,,0.20725,0.33425,0.54,2015-09-15,0.85455
4117,,,,,0.2128,0.3396,0.5495,2015-09-16,0.86655
4118,,,,,0.216,0.3451,0.5545,2015-09-17,0.8708
4119,,,,,0.1958,0.3192,0.5264,2015-09-18,0.82455
4120,,,,,0.195,0.326,0.5255,2015-09-21,0.8388
4121,,,,,0.1956,0.3265,0.52725,2015-09-22,0.84155
4122,,,,,0.1939,0.3255,0.5268,2015-09-23,0.8458
4123,,,,,0.1943,0.3264,0.52975,2015-09-24,0.84685
4124,,,,,0.1943,0.3261,0.5361,2015-09-25,0.86085
4125,,,,,0.1936,0.3266,0.5331,2015-09-28,0.85485
4126,,,,,0.193,0.3255,0.5346,2015-09-29,0.85235
4127,,,,,0.193,0.325,0.534,2015-09-30,0.8511
4128,,,,,0.194,0.324,0.531,2015-10-01,0.84735
4129,,,,,0.1947,0.3271,0.5345,2015-10-02,0.8521
4130,,,,,0.19375,0.3232,0.52325,2015-10-05,0.8306
4131,,,,,0.1941,0.318,0.525,2015-10-06,0.83635
4132,,,,,0.19605,0.3186,0.5266,2015-10-07,0.83985
4133,,,,,0.19545,0.3196,0.5266,2015-10-08,0.84085
4134,,,,,0.19685,0.3206,0.52825,2015-10-09,0.84475
4135,,,,,0.19325,0.32075,0.52625,2015-10-12,0.8395
4136,,,,,0.19575,0.3205,0.5245,2015-10-13,0.835
4137,,,,,0.199,0.31705,0.52015,2015-10-14,0.8289
4138,,,,,0.19675,0.31515,0.5159,2015-10-15,0.8164
4139,,,,,0.19425,0.31715,0.5184,2015-10-16,0.82565
4140,,,,,0.196,0.31665,0.5179,2015-10-19,0.82615
4141,,,,,0.1965,0.3204,0.5244,2015-10-20,0.82815
4142,,,,,0.1948,0.3164,0.5269,2015-10-21,0.8314
4143,,,,,0.19695,0.3199,0.5284,2015-10-22,0.83415
4144,,,,,0.1935,0.3229,0.5269,2015-10-23,0.8319
4145,,,,,0.19355,0.32315,0.53165,2015-10-26,0.83815
4146,,,,,0.19075,0.3239,0.53465,2015-10-27,0.8384
4147,,,,,0.1883,0.3219,0.53365,2015-10-28,0.83615
4148,,,,,0.193,0.3289,0.5489,2015-10-29,0.8629
4149,,,,,0.192,0.3341,0.55165,2015-10-30,0.8684
4150,,,,,0.19,0.3341,0.55615,2015-11-02,0.87465
4151,,,,,0.1922,0.3336,0.5574,2015-11-03,0.8824
4152,,,,,0.19320,0.33660,0.56065,2015-11-04,0.88615
4153,,,,,0.19475,0.3439,0.5707,2015-11-05,0.90065
4154,,,,,0.1945,0.3414,0.5708,2015-11-06,0.90115
4155,,,,,0.197,0.3556,0.595,2015-11-09,0.93385
4156,,,,,0.1955,0.3561,0.59175,2015-11-10,0.92485
4157,,,,,0.19575,0.3591,0.595,2015-11-11,0.92835
4158,,,,,0.197,0.3616,0.6005,2015-11-12,0.9326
4159,,,,,0.19725,0.3636,0.60375,2015-11-13,0.9361
4160,,,,,0.19925,0.3641,0.60275,2015-11-16,0.93235
4161,,,,,0.2025,0.3671,0.60175,2015-11-17,0.93085
4162,,,,,0.20675,0.3696,0.606,2015-11-18,0.93585
4163,,,,,0.21325,0.3776,0.61175,2015-11-19,0.94135
4164,,,,,0.2115,0.3821,0.61865,2015-11-20,0.94735
4165,,,,,0.221,0.3932,0.63315,2015-11-23,0.96135
4166,,,,,0.225,0.4023,0.64075,2015-11-24,0.9666
4167,,,,,0.2315,0.4067,0.64865,2015-11-25,0.97335
4168,,,,,0.23275,0.4117,0.6549,2015-11-26,0.9776
4169,,,,,0.24375,0.4142,0.6539,2015-11-27,0.97385
4170,,,,,0.243,0.4162,0.6599,2015-11-30,0.9806
4171,,,,,0.24375,0.4222,0.6634,2015-12-01,0.98435
4172,,,,,0.251,0.436,0.66945,2015-12-02,0.9896
4173,,,,,0.2686,0.452,0.68465,2015-12-03,1.0112
4174,,,,,0.2755,0.462,0.6924,2015-12-04,1.0177
4175,,,,,0.287,0.477,0.71215,2015-12-07,1.0402
4176,,,,,0.2931,0.4865,0.72115,2015-12-08,1.04495
4177,,,,,0.3005,0.492,0.72965,2015-12-09,1.05245
4178,,,,,0.317,0.502,0.7359,2015-12-10,1.0547
4179,,,,,0.3305,0.512,0.7465,2015-12-11,1.06675
4180,,,,,0.3445,0.51775,0.7485,2015-12-14,1.06425
4181,,,,,0.3505,0.52575,0.755,2015-12-15,1.0735
4182,,,,,0.36,0.5325,0.7699,2015-12-16,1.0835
4183,,,,,0.4021,0.5695,0.795,2015-12-17,1.109
4184,,,,,0.413,0.5855,0.807,2015-12-18,1.11425
4185,,,,,0.4195,0.5931,0.8115,2015-12-21,1.12575
4186,,,,,0.4175,0.59435,0.8195,2015-12-22,1.131
4187,,,,,0.4216,0.6031,0.8275,2015-12-23,1.144
4188,,,,,0.4219,0.6031,0.8273,2015-12-24,1.1475
4189,,,,,.,.,.,2015-12-25,.
4190,,,,,.,.,.,2015-12-28,.
4191,,,,,0.4239,0.6067,0.8334,2015-12-29,1.1595
4192,,,,,0.4275,0.6122,0.8444,2015-12-30,1.17475
4193,,,,,0.4295,0.6127,0.84615,2015-12-31,1.178
4194,,,,,.,.,.,2016-01-01,.
4195,,,,,0.4225,0.6117,0.84225,2016-01-04,1.16925
4196,,,,,0.422,0.6171,0.8512,2016-01-05,1.1731
4197,,,,,0.4235,0.6201,0.8513,2016-01-06,1.16535
4198,,,,,0.4235,0.61685,0.8448,2016-01-07,1.1471
4199,,,,,0.4238,0.6211,0.8508,2016-01-08,1.1551
4200,,,,,0.424,0.6221,0.8513,2016-01-11,1.1536
4201,,,,,0.4245,0.6236,0.8548,2016-01-12,1.1561
4202,,,,,0.4255,0.622,0.8597,2016-01-13,1.1631
4203,,,,,0.4255,0.6211,0.8573,2016-01-14,1.1586
4204,,,,,0.4255,0.6196,0.84905,2016-01-15,1.1451
4205,,,,,0.426,0.6238,0.85325,2016-01-18,1.1463
4206,,,,,0.425,0.6243,0.85775,2016-01-19,1.15045
4207,,,,,0.4253,0.6213,0.85325,2016-01-20,1.14045
4208,,,,,0.4265,0.6186,0.85775,2016-01-21,1.1437
4209,,,,,0.4255,0.6191,0.865,2016-01-22,1.15595
4210,,,,,0.4306,0.6213,0.8657,2016-01-25,1.1529
4211,,,,,0.4306,0.6211,0.86425,2016-01-26,1.1512
4212,,,,,0.428,0.6181,0.865,2016-01-27,1.15045
4213,,,,,0.4262,0.6156,0.86575,2016-01-28,1.15105
4214,,,,,0.425,0.6126,0.86025,2016-01-29,1.13975
4215,,,,,0.427,0.6186,0.865,2016-02-01,1.14025
4216,,,,,0.4285,0.6192,0.86485,2016-02-02,1.13785
4217,,,,,0.4285,0.6206,0.86265,2016-02-03,1.1304
4218,,,,,0.4277,0.6202,0.8649,2016-02-04,1.1285
4219,,,,,0.4289,0.6197,0.8672,2016-02-05,1.1355
4220,,,,,0.42925,0.621,0.8706,2016-02-08,1.13995
4221,,,,,0.4285,0.6205,0.8659,2016-02-09,1.13055
4222,,,,,0.4265,0.6176,0.8655,2016-02-10,1.13355
4223,,,,,0.427,0.6172,0.85835,2016-02-11,1.117
4224,,,,,0.4305,0.6182,0.85785,2016-02-12,1.1156
4225,,,,,0.42925,0.6182,0.8636,2016-02-15,1.12825
4226,,,,,0.4295,0.6182,0.86585,2016-02-16,1.13215
4227,,,,,0.43005,0.6194,0.8666,2016-02-17,1.13465
4228,,,,,0.432,0.6182,0.8704,2016-02-18,1.142
4229,,,,,0.4335,0.6182,0.8679,2016-02-19,1.13975
4230,,,,,0.4335,0.6246,0.88155,2016-02-22,1.1585
4231,,,,,0.4358,0.6291,0.88105,2016-02-23,1.157
4232,,,,,0.4338,0.6346,0.8783,2016-02-24,1.15475
4233,,,,,0.4385,0.6356,0.88045,2016-02-25,1.1602
4234,,,,,0.4385,0.6351,0.88065,2016-02-26,1.161
4235,,,,,0.4405,0.6331,0.8859,2016-02-29,1.17875
4236,,,,,0.43525,0.6316,0.88265,2016-03-01,1.179
4237,,,,,0.4376,0.63485,0.889,2016-03-02,1.1955
4238,,,,,0.4405,0.6356,0.8949,2016-03-03,1.20045
4239,,,,,0.438,0.6335,0.89205,2016-03-04,1.194
4240,,,,,0.4405,0.6361,0.90065,2016-03-07,1.21225
4241,,,,,0.44185,0.63515,0.8977,2016-03-08,1.207
4242,,,,,0.438,0.6346,0.8984,2016-03-09,1.209
4243,,,,,0.4381,0.63235,0.9005,2016-03-10,1.211
4244,,,,,0.4362,0.63385,0.9055,2016-03-11,1.2245
4245,,,,,0.4413,0.63955,0.9104,2016-03-14,1.2312
4246,,,,,0.44125,0.64195,0.9123,2016-03-15,1.237
4247,,,,,0.4399,0.639,0.9174,2016-03-16,1.2447
4248,,,,,0.4321,0.6234,0.8883,2016-03-17,1.2022
4249,,,,,0.4283,0.6243,0.8912,2016-03-18,1.21145
4250,,,,,0.4318,0.6246,0.89815,2016-03-21,1.21365
4251,,,,,0.4315,0.62835,0.9049,2016-03-22,1.2244
4252,,,,,0.433,0.6301,0.9131,2016-03-23,1.2374
4253,,,,,0.435,0.6286,0.9109,2016-03-24,1.23115
4254,,,,,.,.,.,2016-03-25,.
4255,,,,,.,.,.,2016-03-28,.
4256,,,,,0.4329,0.63085,0.9139,2016-03-29,1.23865
4257,,,,,0.434,0.6251,0.8989,2016-03-30,1.21415
4258,,,,,0.43725,0.6286,0.8997,2016-03-31,1.2104
4259,,,,,0.43735,0.6291,0.9011,2016-04-01,1.2134
4260,,,,,0.4402,0.6301,0.9041,2016-04-04,1.2215
4261,,,,,0.4385,0.6266,0.8919,2016-04-05,1.2053
4262,,,,,0.439,0.6306,0.8972,2016-04-06,1.2116
4263,,,,,0.43645,0.6288,0.89465,2016-04-07,1.20555
4264,,,,,0.4347,0.6308,0.8949,2016-04-08,1.20455
4265,,,,,0.4359,0.62985,0.8964,2016-04-11,1.20755
4266,,,,,0.43715,0.6296,0.89415,2016-04-12,1.20905
4267,,,,,0.43275,0.62835,0.89915,2016-04-13,1.21755
4268,,,,,0.43625,0.63285,0.9024,2016-04-14,1.2208
4269,,,,,0.43625,0.6331,0.9019,2016-04-15,1.22125
4270,,,,,0.43875,0.63435,0.9009,2016-04-18,1.2183
4271,,,,,0.44115,0.63485,0.90365,2016-04-19,1.2247
4272,,,,,0.44125,0.6351,0.90415,2016-04-20,1.2248
4273,,,,,0.43885,0.6381,0.91315,2016-04-21,1.23935
4274,,,,,0.43645,0.63585,0.90865,2016-04-22,1.23635
4275,,,,,0.43695,0.63385,0.9104,2016-04-25,1.23885
4276,,,,,0.4377,0.63435,0.9119,2016-04-26,1.2426
4277,,,,,0.4352,0.63835,0.9139,2016-04-27,1.2441
4278,,,,,0.4388,0.6366,0.90465,2016-04-28,1.23
4279,,,,,0.43575,0.6366,0.90415,2016-04-29,1.2295
4280,,,,,.,.,.,2016-05-02,.
4281,,,,,0.4359,0.6329,0.90715,2016-05-03,1.2318
4282,,,,,0.4359,0.6341,0.9071,2016-05-04,1.23005
4283,,,,,0.43715,0.6318,0.9083,2016-05-05,1.2303
4284,,,,,0.4379,0.6296,0.90715,2016-05-06,1.22415
4285,,,,,0.43865,0.6296,0.9054,2016-05-09,1.22715
4286,,,,,0.4373,0.6281,0.9049,2016-05-10,1.2244
4287,,,,,0.43465,0.6266,0.9049,2016-05-11,1.22515
4288,,,,,0.43445,0.6261,0.90665,2016-05-12,1.2269
4289,,,,,0.43395,0.6276,0.9069,2016-05-13,1.2289
4290,,,,,0.4362,0.6261,0.9064,2016-05-16,1.23265
4291,,,,,0.4387,0.6251,0.9116,2016-05-17,1.24235
4292,,,,,0.43845,0.6356,0.93085,2016-05-18,1.26965
4293,,,,,0.443,0.6539,0.9571,2016-05-19,1.2985
4294,,,,,0.44325,0.6613,0.9554,2016-05-20,1.302
4295,,,,,0.446,0.6623,0.9579,2016-05-23,1.303
4296,,,,,0.4442,0.6653,0.96815,2016-05-24,1.31235
4297,,,,,0.4497,0.66655,0.9756,2016-05-25,1.3227
4298,,,,,0.45445,0.67405,0.9771,2016-05-26,1.3207
4299,,,,,0.45665,0.67305,0.9781,2016-05-27,1.3167
4300,,,,,.,.,.,2016-05-30,.
4301,,,,,0.46885,0.68580,0.99310,2016-05-31,1.33740
4302,,,,,0.46955,0.6813,0.9854,2016-06-01,1.3284
4303,,,,,0.46305,0.6801,0.9839,2016-06-02,1.3324
4304,,,,,0.4648,0.68215,0.9857,2016-06-03,1.3314
4305,,,,,0.44705,0.66065,0.9542,2016-06-06,1.2856
4306,,,,,0.4458,0.6566,0.9489,2016-06-07,1.2851
4307,,,,,0.4453,0.658,0.947,2016-06-08,1.27835
4308,,,,,0.44705,0.65605,0.9439,2016-06-09,1.27425
4309,,,,,0.44655,0.6556,0.94415,2016-06-10,1.2735
4310,,,,,0.44205,0.6525,0.9364,2016-06-13,1.25925
4311,,,,,0.4423,0.6548,0.9339,2016-06-14,1.25325
4312,,,,,0.44605,0.65635,0.9429,2016-06-15,1.26525
4313,,,,,0.44805,0.6466,0.9246,2016-06-16,1.2385
4314,,,,,0.4478,0.6444,0.92465,2016-06-17,1.24075
4315,,,,,0.44805,0.6465,0.93065,2016-06-20,1.2515
4316,,,,,0.4508,0.64185,0.93115,2016-06-21,1.2525
4317,,,,,0.45205,0.6401,0.92965,2016-06-22,1.251
4318,,,,,0.4533,0.6401,0.9289,2016-06-23,1.24975
4319,,,,,0.4493,0.6236,0.8941,2016-06-24,1.2052
4320,,,,,0.4588,0.6271,0.88685,2016-06-27,1.1957
4321,,,,,0.4603,0.6311,0.89815,2016-06-28,1.20475
4322,,,,,0.46655,0.6461,0.91365,2016-06-29,1.21625
4323,,,,,0.46505,0.6541,0.92415,2016-06-30,1.23025
4324,,,,,0.46755,0.65335,0.92365,2016-07-01,1.225
4325,,,,,0.46955,0.65635,0.92815,2016-07-04,1.235
4326,,,,,0.4703,0.6571,0.9274,2016-07-05,1.23375
4327,,,,,0.47255,0.6611,0.92415,2016-07-06,1.2305
4328,,,,,0.4743,0.6646,0.9349,2016-07-07,1.2465
4329,,,,,0.4758,0.6671,0.9374,2016-07-08,1.253
4330,,,,,0.47785,0.6691,0.9514,2016-07-11,1.2695
4331,,,,,0.47935,0.67335,0.966,2016-07-12,1.2845
4332,,,,,0.48135,0.6801,0.9801,2016-07-13,1.2934
4333,,,,,0.4821,0.6791,0.98335,2016-07-14,1.298
4334,,,,,0.4833,0.68785,0.9938,2016-07-15,1.30825
4335,,,,,0.48655,0.6956,1.0028,2016-07-18,1.3264
4336,,,,,0.4853,0.6971,1.0073,2016-07-19,1.3289
4337,,,,,0.4874,0.7016,1.0202,2016-07-20,1.3449
4338,,,,,0.4879,0.7145,1.0319,2016-07-21,1.3589
4339,,,,,0.4904,0.721,1.0444,2016-07-22,1.3719
4340,,,,,0.4909,0.7335,1.0597,2016-07-25,1.3859
4341,,,,,0.49265,0.743,1.0732,2016-07-26,1.3986
4342,,,,,0.49565,0.7515,1.0867,2016-07-27,1.4136
4343,,,,,0.4939,0.7565,1.0922,2016-07-28,1.42
4344,,,,,0.4959,0.7591,1.1117,2016-07-29,1.4321
4345,,,,,0.4939,0.7591,1.1147,2016-08-01,1.4336
4346,,,,,0.4939,0.7676,1.1272,2016-08-02,1.4426
4347,,,,,0.4969,0.7776,1.1442,2016-08-03,1.4546
4348,,,,,0.4984,0.7876,1.1582,2016-08-04,1.4766
4349,,,,,0.5039,0.79235,1.1607,2016-08-05,1.4751
4350,,,,,0.5119,0.8065,1.1852,2016-08-08,1.5081
4351,,,,,0.51315,0.816,1.1962,2016-08-09,1.5225
4352,,,,,0.51765,0.8176,1.2037,2016-08-10,1.5245
4353,,,,,0.50765,0.817,1.20395,2016-08-11,1.5195
4354,,,,,0.50665,0.81825,1.2067,2016-08-12,1.5257
4355,,,,,0.50744,0.80411,1.19744,2016-08-15,1.50661
4356,,,,,0.50744,0.80128,1.19456,2016-08-16,1.49822
4357,,,,,0.51411,0.81128,1.20678,2016-08-17,1.51961
4358,,,,,0.51244,0.811,1.21011,2016-08-18,1.51544
4359,,,,,0.52106,0.81711,1.21456,2016-08-19,1.52322
4360,,,,,0.52217,0.82544,1.229,2016-08-22,1.53294
4361,,,,,0.52439,0.82544,1.229,2016-08-23,1.531
4362,,,,,0.51994,0.82544,1.22344,2016-08-24,1.52656
4363,,,,,0.52383,0.82933,1.22428,2016-08-25,1.52611
4364,,,,,0.52439,0.83344,1.2315,2016-08-26,1.53656
4365,,,,,.,.,.,2016-08-29,.
4366,,,,,0.52322,0.84211,1.2445,2016-08-30,1.55933
4367,,,,,0.52489,0.83933,1.2445,2016-08-31,1.55711
4368,,,,,0.52294,0.83567,1.25122,2016-09-01,1.56556
4369,,,,,0.52572,0.83511,1.24706,2016-09-02,1.55944
4370,,,,,0.51933,0.83344,1.24867,2016-09-05,1.56244
4371,,,,,0.51656,0.84067,1.25006,2016-09-06,1.56133
4372,,,,,0.51322,0.83356,1.23361,2016-09-07,1.53922
4373,,,,,0.51822,0.84544,1.23472,2016-09-08,1.54033
4374,,,,,0.52689,0.85222,1.25,2016-09-09,1.55678
4375,,,,,0.52772,0.85578,1.25528,2016-09-12,1.56644
4376,,,,,0.52428,0.85028,1.24894,2016-09-13,1.554
4377,,,,,0.52956,0.85389,1.25283,2016-09-14,1.55622
4378,,,,,0.53094,0.85656,1.25217,2016-09-15,1.55011
4379,,,,,0.53178,0.85711,1.24733,2016-09-16,1.54489
4380,,,,,0.53617,0.86067,1.25656,2016-09-19,1.55578
4381,,,,,0.54306,0.86589,1.25939,2016-09-20,1.56467
4382,,,,,0.54633,0.86333,1.25878,2016-09-21,1.57078
4383,,,,,0.52528,0.85672,1.24833,2016-09-22,1.56133
4384,,,,,0.52222,0.85294,1.24472,2016-09-23,1.55744
4385,,,,,0.52444,0.85294,1.24444,2016-09-26,1.55522
4386,,,,,0.52667,0.85378,1.24194,2016-09-27,1.55122
4387,,,,,0.52438,0.83769,1.23363,2016-09-28,1.55138
4388,,,,,0.52722,0.84561,1.23778,2016-09-29,1.55633
4389,,,,,0.53111,0.85367,1.23972,2016-09-30,1.55178
4390,,,,,0.52833,0.85789,1.24778,2016-10-03,1.559
4391,,,,,0.52722,0.86433,1.25139,2016-10-04,1.56567
4392,,,,,0.52567,0.86794,1.25578,2016-10-05,1.57267
4393,,,,,0.52956,0.87156,1.26244,2016-10-06,1.58122
4394,,,,,0.529,0.87606,1.26222,2016-10-07,1.58711
4395,,,,,0.52956,0.87389,1.26033,2016-10-10,1.58622
4396,,,,,0.53067,0.8775,1.2635,2016-10-11,1.59122
4397,,,,,0.53456,0.88111,1.26367,2016-10-12,1.59567
4398,,,,,0.53456,0.88,1.26228,2016-10-13,1.58733
4399,,,,,0.53567,0.88167,1.26228,2016-10-14,1.58567
4400,,,,,0.52789,0.87761,1.26433,2016-10-17,1.58067
4401,,,,,0.52567,0.88122,1.26072,2016-10-18,1.57122
4402,,,,,0.52456,0.88067,1.25572,2016-10-19,1.564
4403,,,,,0.524,0.88178,1.25628,2016-10-20,1.56622
4404,,,,,0.534,0.88178,1.25711,2016-10-21,1.57178
4405,,,,,0.534,0.88372,1.25572,2016-10-24,1.57067
4406,,,,,0.53589,0.88567,1.26044,2016-10-25,1.57844
4407,,,,,0.53478,0.89039,1.261,2016-10-26,1.57956
4408,,,,,0.53433,0.88733,1.25878,2016-10-27,1.58233
4409,,,,,0.53267,0.88594,1.25822,2016-10-28,1.58233
4410,,,,,0.53378,0.88428,1.256,2016-10-31,1.57511
4411,,,,,0.53044,0.88094,1.25656,2016-11-01,1.57567
4412,,,,,0.532,0.87567,1.24822,2016-11-02,1.56511
4413,,,,,0.53256,0.88094,1.24711,2016-11-03,1.56011
4414,,,,,0.53533,0.88261,1.24544,2016-11-04,1.559
4415,,,,,0.53533,0.88678,1.25156,2016-11-07,1.56844
4416,,,,,0.537,0.88233,1.25378,2016-11-08,1.56789
4417,,,,,0.53644,0.8865,1.24267,2016-11-09,1.55622
4418,,,,,0.53817,0.90206,1.25822,2016-11-10,1.58344
4419,,,,,0.53817,0.90567,1.26211,2016-11-11,1.58789
4420,,,,,0.54206,0.91122,1.27489,2016-11-14,1.61011
4421,,,,,0.55011,0.90622,1.27211,2016-11-15,1.60456
4422,,,,,0.55456,0.90872,1.27544,2016-11-16,1.61178
4423,,,,,0.56178,0.91122,1.27489,2016-11-17,1.60456
4424,,,,,0.566,0.91622,1.27933,2016-11-18,1.62067
4425,,,,,0.56778,0.91983,1.27433,2016-11-21,1.62289
4426,,,,,0.58422,0.92483,1.27822,2016-11-22,1.62789
4427,,,,,0.592,0.93011,1.27989,2016-11-23,1.62956
4428,,,,,0.60256,0.93706,1.28878,2016-11-24,1.64344
4429,,,,,0.60589,0.93733,1.28989,2016-11-25,1.64511
4430,,,,,0.60561,0.93511,1.28989,2016-11-28,1.64122
4431,,,,,0.61672,0.93067,1.29267,2016-11-29,1.64067
4432,,,,,0.62367,0.93417,1.28878,2016-11-30,1.639
4433,,,,,0.6345,0.94167,1.291,2016-12-01,1.64344
4434,,,,,0.64667,0.94639,1.29156,2016-12-02,1.64456
4435,,,,,0.65194,0.94806,1.291,2016-12-05,1.644
4436,,,,,0.64889,0.95083,1.29322,2016-12-06,1.64567
4437,,,,,0.65417,0.95083,1.29322,2016-12-07,1.64511
4438,,,,,0.66389,0.95306,1.29322,2016-12-08,1.64456
4439,,,,,0.68,0.9565,1.296,2016-12-09,1.64844
4440,,,,,0.69472,0.95872,1.29878,2016-12-12,1.65456
4441,,,,,0.70389,0.96344,1.29822,2016-12-13,1.654
4442,,,,,0.70728,0.97039,1.29822,2016-12-14,1.65456
4443,,,,,0.73622,0.99317,1.32267,2016-12-15,1.69956
4444,,,,,0.739,0.99733,1.31989,2016-12-16,1.69344
4445,,,,,0.744,0.99428,1.31767,2016-12-19,1.69178
4446,,,,,0.749,0.99622,1.32044,2016-12-20,1.69067
4447,,,,,0.755,0.99761,1.316,2016-12-21,1.68956
4448,,,,,0.75611,0.99706,1.316,2016-12-22,1.68789
4449,,,,,0.76111,0.99706,1.31656,2016-12-23,1.68956
4450,,,,,.,.,.,2016-12-26,.
4451,,,,,.,.,.,2016-12-27,.
4452,,,,,0.77,0.99817,1.31767,2016-12-28,1.69011
4453,,,,,0.77111,0.99789,1.31767,2016-12-29,1.68733
4454,,,,,0.77167,0.99789,1.31767,2016-12-30,1.68567
4455,,,,,.,.,.,2017-01-02,.
4456,,,,,0.77333,0.99872,1.31767,2017-01-03,1.689
4457,,,,,0.76556,1.00511,1.32156,2017-01-04,1.689
4458,,,,,0.76556,1.00928,1.321,2017-01-05,1.689
4459,,,,,0.76333,1.01011,1.32433,2017-01-06,1.68456
4460,,,,,0.76333,1.01483,1.33156,2017-01-09,1.70067
4461,,,,,0.765,1.01789,1.33378,2017-01-10,1.70178
4462,,,,,0.76722,1.02178,1.33461,2017-01-11,1.70289
4463,,,,,0.76722,1.02178,1.33267,2017-01-12,1.69789
4464,,,,,0.76833,1.02317,1.33156,2017-01-13,1.69844
4465,,,,,0.76778,1.02372,1.33294,2017-01-16,1.70178
4466,,,,,0.76944,1.02483,1.33239,2017-01-17,1.70233
4467,,,,,0.77667,1.03011,1.3385,2017-01-18,1.71039
4468,,,,,0.77639,1.04122,1.35156,2017-01-19,1.72817
4469,,,,,0.77528,1.04344,1.35822,2017-01-20,1.73289
4470,,,,,0.77111,1.03789,1.35239,2017-01-23,1.72122
4471,,,,,0.77333,1.03178,1.34572,2017-01-24,1.70733
4472,,,,,0.77611,1.03733,1.35683,2017-01-25,1.71872
4473,,,,,0.77611,1.039,1.36183,2017-01-26,1.72817
4474,,,,,0.77833,1.039,1.35878,2017-01-27,1.724
4475,,,,,0.78,1.034,1.35656,2017-01-30,1.72483
4476,,,,,0.77944,1.03456,1.34739,2017-01-31,1.71344
4477,,,,,0.78,1.03456,1.35044,2017-02-01,1.71511
4478,,,,,0.77667,1.03372,1.34878,2017-02-02,1.71233
4479,,,,,0.77556,1.034,1.34989,2017-02-03,1.71344
4480,,,,,0.77528,1.03844,1.34406,2017-02-06,1.70733
4481,,,,,0.77278,1.03817,1.3435,2017-02-07,1.70511
4482,,,,,0.77167,1.03372,1.33794,2017-02-08,1.70011
4483,,,,,0.77056,1.03372,1.33489,2017-02-09,1.694
4484,,,,,0.77111,1.03622,1.33822,2017-02-10,1.70261
4485,,,,,0.77,1.039,1.33794,2017-02-13,1.71039
4486,,,,,0.77,1.03733,1.33656,2017-02-14,1.70789
4487,,,,,0.77222,1.04178,1.34406,2017-02-15,1.724
4488,,,,,0.78056,1.0565,1.36378,2017-02-16,1.74511
4489,,,,,0.77944,1.05233,1.35739,2017-02-17,1.73539
4490,,,,,0.77722,1.05011,1.35711,2017-02-20,1.73539
4491,,,,,0.77944,1.05344,1.36239,2017-02-21,1.74539
4492,,,,,0.77944,1.054,1.36294,2017-02-22,1.74567
4493,,,,,0.77833,1.05233,1.36239,2017-02-23,1.74428
4494,,,,,0.78056,1.054,1.36072,2017-02-24,1.73956
4495,,,,,0.78444,1.05456,1.36128,2017-02-27,1.73983
4496,,,,,0.78889,1.064,1.37489,2017-02-28,1.75622
4497,,,,,0.81056,1.09278,1.40628,2017-03-01,1.78983
4498,,,,,0.83,1.1,1.416,2017-03-02,1.79817
4499,,,,,0.83444,1.10167,1.42267,2017-03-03,1.80817
4500,,,,,0.84667,1.10622,1.421,2017-03-06,1.80011
4501,,,,,0.85444,1.10622,1.42044,2017-03-07,1.79983
4502,,,,,0.85778,1.109,1.421,2017-03-08,1.80122
4503,,,,,0.88139,1.11956,1.43017,2017-03-09,1.81428
4504,,,,,0.89056,1.12122,1.426,2017-03-10,1.81844
4505,,,,,0.91222,1.13122,1.43211,2017-03-13,1.82122
4506,,,,,0.92833,1.13733,1.43239,2017-03-14,1.82344
4507,,,,,0.94278,1.14817,1.43822,2017-03-15,1.82761
